cabinet_uid,municipality_id,source_cabinet_key,cabinet_name,latitude,longitude,fixture_rows,lamp_count,rated_power_w,controller_type,controller_link_status,address,source_file
CJ-CAB-b49c6d748a,chungju,839,기업-39,37.0064999,127.817171,,14,,,cabinet_only,화곡리 1243 (제3호근린공원 사거리-1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-2f29525cd0,chungju,840,기업-40,37.00661813,127.8176666,,14,,,cabinet_only,화곡리 1275 (제3호근린공원 사거리-2),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-1243f40e3e,chungju,841,기업-41,37.00680625,127.8175001,,12,,,cabinet_only,화곡리 1115 (제3호근린공원 사거리-3),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-de094915bd,chungju,842,기업-42,37.00322741,127.815448,,13,,,cabinet_only,화곡리 1196 (포스코ICT 삼거리-1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-a8bfe8519e,chungju,843,기업-43,37.00351859,127.8176531,,32,,,cabinet_only,화곡리 1213 (포스코ICT 사거리-1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-d43fd47681,chungju,844,기업-44,37.00616666,127.8118982,,27,,,cabinet_only,화곡리 1264 (체육시설 삼거리),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-6d1a93e9ce,chungju,846,기업-46,37.00337599,127.8157894,,32,,,cabinet_only,영평리 588 (포스코ICT 삼거리-2),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-a3dbfbfc65,chungju,848,기업-48,37.00290805,127.8199496,,34,,,cabinet_only,화곡리 1247 (임광토건 사거리),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-7d8e83d4c9,chungju,849,기업-49,37.00239821,127.8220113,,18,,,cabinet_only,화곡리 1267 (현대엠코사거리-1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-32099889e8,chungju,850,기업-50,37.00211083,127.8218734,,20,,,cabinet_only,영평리 589 (현대엠코사거리-2),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-b9260e6907,chungju,851,기업-51,37.00169269,127.8249977,,29,,,cabinet_only,영평리 583 (고라니길 터널 진입로-1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-de5f3e26f8,chungju,852,기업-52,37.00214434,127.8306507,,17,,,cabinet_only,영평리 567 (상업용지-1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-2ef1195fa0,chungju,853,기업-53,37.00134322,127.8279541,,29,,,cabinet_only,영평리 593 (코오롱 생명과학 사거리-1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-5ed453a9bb,chungju,854,기업-54,37.00133757,127.828117,,32,,,cabinet_only,영평리 593 (코오롱 생명과학 사거리-2),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-fae5966b3e,chungju,855,기업-55,37.00286624,127.8330712,,26,,,cabinet_only,완오리 1197 (푸른기술부지 사거리),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-c172c11ff8,chungju,856,기업-56,37.00576827,127.8323388,,26,,,cabinet_only,완오리 1203 (영평교-2),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-5ac4733a0b,chungju,857,기업-57,37.00343956,127.8316225,,10,,,cabinet_only,영평리 567 (상업용지-2),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-9ab656602b,chungju,858,기업-58,37.00270646,127.8327268,,36,,,cabinet_only,영평리 589 (제2호 근린공원 입구),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-6a3f638625,chungju,859,기업-59,36.99861789,127.8320896,,9,,,cabinet_only,영평리 579 (미원CS 삼거리),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ea60be1ff0,chungju,861,기업-61,36.99794872,127.8282431,,18,,,cabinet_only,대소원면 영평리 585 (LH그린파워 삼거리-1),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-b8a9ce3a2f,chungju,862,기업-62,36.99811121,127.8281999,,12,,,cabinet_only,영평리 530 (LH그린파워 삼거리-2),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-29fa91ff39,chungju,863,기업-63,36.99779638,127.8235907,,30,,,cabinet_only,영평리 595 (저류지 입구),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-b7da43bbf2,chungju,901,기업공원-01(공원),37.00249928,127.8327189,,7,,,cabinet_only,영평리 575 (제2호 근린공원),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-44888433cd,chungju,902,기업공원-02(공원),37.00661547,127.8187058,,17,,,cabinet_only,화곡리 1245 (제3호 근린공원),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-bfb60ec20d,chungju,903,기업공원-03(공원),37.00182063,127.8149555,,6,,,cabinet_only,화곡리 1266 (제4호 근린공원),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ea22a376fc,chungju,904,기업공원-04(공원),37.01845819,127.8241507,,4,,,cabinet_only,용전리 641 (제1호 어린이공원),충청북도_충주시_가로등분전함정보_20260630.csv
