controller_uid,municipality_id,cabinet_uid,company_code,cabinet_code,cabinet_seq,operation_mode,switch_model,modem_type,modem_id,on_offset_min,off_offset_min,voltage_setting,sequential_control,forced_time,latitude,longitude,address,source_file,source_row
GN-CTL-6e269bc55f,gangneung,GN-CAB-6e269bc55f,KNI,YB,55,0,GMC-200N,3,0,-15.0,10.0,220.0,0,110,37.8736254,128.8394802,강원특별자치도 강릉시 연곡면 영진리 367-15,강원특별자치도 강릉시_분전함_20230820.csv,122
GN-CTL-f387c2fc90,gangneung,GN-CAB-f387c2fc90,KNC,YB,55,0,GMC-200N,3,0,-50.0,5.0,220.0,0,10,37.8735921,128.8394881,강원특별자치도 강릉시 연곡면 영진리 367-26,강원특별자치도 강릉시_분전함_20230820.csv,123
GN-CTL-dc17cf3cce,gangneung,GN-CAB-dc17cf3cce,KNC,YB,56,0,GMC-200S,3,0,-20.0,5.0,220.0,1,5,37.749898,128.8624538,강원특별자치도 강릉시 홍제동 839,강원특별자치도 강릉시_분전함_20230820.csv,124
GN-CTL-409a0e0727,gangneung,GN-CAB-409a0e0727,KNC,YB,57,0,GMC-200N,3,0,-20.0,5.0,220.0,0,6,37.8003365,128.8644253,강원특별자치도 강릉시 안현동 산171-3,강원특별자치도 강릉시_분전함_20230820.csv,125
GN-CTL-41354aa53e,gangneung,GN-CAB-41354aa53e,KNI,YB,57,0,GMC-200N,3,0,-15.0,10.0,220.0,0,110,37.8003365,128.8644253,강원특별자치도 강릉시 안현동 산171-3,강원특별자치도 강릉시_분전함_20230820.csv,126
GN-CTL-08c64689e7,gangneung,GN-CAB-08c64689e7,KNC,YB,58,0,GMC-200,3,0,-30.0,5.0,220.0,0,10,37.7461103,128.862921,강원특별자치도 강릉시 홍제동 784-1,강원특별자치도 강릉시_분전함_20230820.csv,127
GN-CTL-70b239a623,gangneung,GN-CAB-70b239a623,KNI,YB,58,0,GMC-200,3,0,-15.0,5.0,220.0,0,60,37.746323,128.8628199,강원특별자치도 강릉시 홍제동 783-2,강원특별자치도 강릉시_분전함_20230820.csv,128
GN-CTL-064d02e4c6,gangneung,GN-CAB-064d02e4c6,KNM,YB,58,0,GMC-200,3,0,-20.0,20.0,220.0,0,60,37.7471041,128.8933869,강원특별자치도 강릉시 강남동 742,강원특별자치도 강릉시_분전함_20230820.csv,129
GN-CTL-99a6d3cbe9,gangneung,GN-CAB-99a6d3cbe9,KNC,YB,59,0,GMC-200S,3,0,-20.0,5.0,220.0,1,5,37.7695881,128.9175166,강원특별자치도 강릉시 포남동 1314,강원특별자치도 강릉시_분전함_20230820.csv,130
GN-CTL-a5ff3b4807,gangneung,GN-CAB-a5ff3b4807,KNI,YB,59,0,GMC-200,3,0,-15.0,10.0,220.0,1,100,37.7695881,128.9175166,강원특별자치도 강릉시 포남동 1314,강원특별자치도 강릉시_분전함_20230820.csv,131
GN-CTL-80f45c1890,gangneung,GN-CAB-80f45c1890,KNC,YB,60,0,GMC-200S,3,0,-20.0,5.0,220.0,0,10,37.6195555,129.0494807,강원특별자치도 강릉시 옥계면 주수리 533-17,강원특별자치도 강릉시_분전함_20230820.csv,132
GN-CTL-505dc9e81d,gangneung,GN-CAB-505dc9e81d,KNM,YB,60,0,GMC-200,3,0,-20.0,20.0,220.0,0,60,37.7470912,128.8938973,강원특별자치도 강릉시 강남동 737-1,강원특별자치도 강릉시_분전함_20230820.csv,133
GN-CTL-248e03533a,gangneung,GN-CAB-248e03533a,KNI,YB,60,0,GMC-200,3,0,-15.0,10.0,220.0,0,60,37.6195468,129.0494352,강원특별자치도 강릉시 옥계면 주수리 533-18,강원특별자치도 강릉시_분전함_20230820.csv,134
GN-CTL-8db80888c1,gangneung,GN-CAB-8db80888c1,KNC,YB,61,0,GMC-200S,3,0,-20.0,5.0,220.0,0,5,37.8167106,128.852952,강원특별자치도 강릉시 사천면 미노리 산 64-2,강원특별자치도 강릉시_분전함_20230820.csv,135
GN-CTL-59025dc2ad,gangneung,GN-CAB-59025dc2ad,KNI,YB,61,0,GMC-200,3,0,-15.0,10.0,220.0,0,100,37.8167106,128.852952,강원특별자치도 강릉시 사천면 미노리 산 64-2,강원특별자치도 강릉시_분전함_20230820.csv,136
GN-CTL-fde73b6335,gangneung,GN-CAB-fde73b6335,KNM,YB,61,0,GMC-200,3,0,-20.0,20.0,220.0,0,210,37.7466702,128.8935745,강원특별자치도 강릉시 강남동 643,강원특별자치도 강릉시_분전함_20230820.csv,137
GN-CTL-70e84cfecd,gangneung,GN-CAB-70e84cfecd,KNM,YB,62,0,GMC-200,3,0,-20.0,20.0,220.0,0,210,37.7462326,128.8942387,강원특별자치도 강릉시 강남동 646,강원특별자치도 강릉시_분전함_20230820.csv,138
GN-CTL-d08ee06707,gangneung,GN-CAB-d08ee06707,KNI,YB,62,0,GMC-200SN,3,0,-15.0,10.0,220.0,0,60,37.8210411,128.8521728,강원특별자치도 강릉시 사천면 미노리 423,강원특별자치도 강릉시_분전함_20230820.csv,139
GN-CTL-190c583175,gangneung,GN-CAB-190c583175,KNC,YB,62,0,GMC-200SN,3,0,-20.0,5.0,220.0,0,10,37.8210411,128.8521728,강원특별자치도 강릉시 사천면 미노리 423,강원특별자치도 강릉시_분전함_20230820.csv,140
GN-CTL-2dfd55d6c9,gangneung,GN-CAB-2dfd55d6c9,KNC,YB,63,0,GRC-100,1,3,-25.0,5.0,220.0,1,60,37.7870388,128.8510532,강원특별자치도 강릉시 대전동 434-2,강원특별자치도 강릉시_분전함_20230820.csv,141
GN-CTL-b3438c98c0,gangneung,GN-CAB-b3438c98c0,KNI,YB,63,0,GRC-100,1,3,-15.0,10.0,220.0,1,60,37.786163,128.8508973,강원특별자치도 강릉시 대전동 산160-1,강원특별자치도 강릉시_분전함_20230820.csv,142
GN-CTL-a9189814d5,gangneung,GN-CAB-a9189814d5,KNC,YB,64,0,GMC-200S,3,0,-20.0,5.0,220.0,1,5,37.7555748,128.8658465,강원특별자치도 강릉시 홍제동 665-1,강원특별자치도 강릉시_분전함_20230820.csv,143
GN-CTL-dc9dda1a71,gangneung,GN-CAB-dc9dda1a71,KNC,YB,65,0,GMC-200S,3,0,-20.0,5.0,220.0,1,5,37.760612,128.8654663,강원특별자치도 강릉시 유천동 186-1,강원특별자치도 강릉시_분전함_20230820.csv,144
GN-CTL-a4ef109695,gangneung,GN-CAB-a4ef109695,KNI,YB,65,0,GMC-200,3,0,-15.0,10.0,220.0,1,60,37.7609909,128.8653852,강원특별자치도 강릉시 유천동 195-2,강원특별자치도 강릉시_분전함_20230820.csv,145
GN-CTL-2c0818e350,gangneung,GN-CAB-2c0818e350,KNC,YB,66,0,GMC-200S,3,0,-15.0,5.0,220.0,0,5,37.7689132,128.8542747,강원특별자치도 강릉시 유천동 산123-1,강원특별자치도 강릉시_분전함_20230820.csv,146
GN-CTL-96285682e9,gangneung,GN-CAB-96285682e9,KNI,YB,66,0,GMC-200,3,0,-15.0,10.0,220.0,1,60,37.7689204,128.854218,강원특별자치도 강릉시 유천동 산123-1,강원특별자치도 강릉시_분전함_20230820.csv,147
GN-CTL-1d6692fe86,gangneung,GN-CAB-1d6692fe86,KNI,YB,67,0,GMC-200N,3,7,-15.0,11.0,220.0,0,60,37.7791973,128.8509989,강원특별자치도 강릉시 죽헌동 산95-2,강원특별자치도 강릉시_분전함_20230820.csv,148
GN-CTL-956e7654f7,gangneung,GN-CAB-956e7654f7,KNM,YB,67,0,GMC-200,3,0,-15.0,-10.0,220.0,0,160,37.7977624,128.9094516,강원특별자치도 강릉시 초당동 459-2,강원특별자치도 강릉시_분전함_20230820.csv,149
GN-CTL-4446c24897,gangneung,GN-CAB-4446c24897,KNC,YB,67,0,GMC-200N,3,7,-20.0,5.0,220.0,0,5,37.7791973,128.8509989,강원특별자치도 강릉시 죽헌동 산95-2,강원특별자치도 강릉시_분전함_20230820.csv,150
GN-CTL-dfc754e5f2,gangneung,GN-CAB-dfc754e5f2,KNC,YB,68,0,GMC-200S,3,8,-20.0,5.0,220.0,1,5,37.7844406,128.85052,강원특별자치도 강릉시 대전동 산160-1,강원특별자치도 강릉시_분전함_20230820.csv,151
GN-CTL-6bb1747e8c,gangneung,GN-CAB-6bb1747e8c,KNI,YB,68,0,GMC-200,3,8,-15.0,10.0,220.0,1,100,37.7839942,128.8505204,강원특별자치도 강릉시 대전동 391,강원특별자치도 강릉시_분전함_20230820.csv,152
GN-CTL-e1f0ffee40,gangneung,GN-CAB-e1f0ffee40,KNC,YB,69,0,GMC-200N,3,9,-20.0,5.0,220.0,3,8,37.7873838,128.85086,강원특별자치도 강릉시 대전동 산177-7,강원특별자치도 강릉시_분전함_20230820.csv,153
GN-CTL-61db49ab53,gangneung,GN-CAB-61db49ab53,KNI,YB,69,0,GRC-100,3,9,-15.0,10.0,220.0,3,100,37.7861834,128.8505683,강원특별자치도 강릉시 대전동 산160-1,강원특별자치도 강릉시_분전함_20230820.csv,154
GN-CTL-cf913ea81c,gangneung,GN-CAB-cf913ea81c,KNI,YB,70,0,GMC-200N,3,0,-15.0,10.0,220.0,0,10,37.7997611,128.8506561,강원특별자치도 강릉시 대전동 906,강원특별자치도 강릉시_분전함_20230820.csv,155
